ENSEMBL,gene_symbol,gene_name,baseMean,log2FoldChange,foldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000093.7,Tbx2,T-box 2,94.74514743174814,-0.024719277402566908,0.9830118564256402,0.17170964789915183,-0.1439597466129858,0.8855322560100685,0.9467686681199555
ENSMUSG00000000094.13,Tbx4,T-box 4,0.8204110069163532,-2.9474659262691065,0.129635618776002,1.8586657621566547,-1.585796643097945,0.1127854474469521,NA
ENSMUSG00000000120.7,Ngfr,"nerve growth factor receptor (TNFR superfamily, member 16)",69.93586376655381,-0.30947780019389604,0.8069337851885795,0.159818343634435,-1.9364347868714546,0.052814472373880955,0.17731089880111975
ENSMUSG00000000126.12,Wnt9a,"wingless-type MMTV integration site family, member 9A",11.262876426528484,0.785010798343847,1.7231052165453604,0.36027433193615455,2.1789251377557517,0.029337230002608926,0.11892967573715263
ENSMUSG00000000127.16,Fer,fer (fms/fps related) protein kinase,231.3474490124264,0.010444933424083439,1.0072661474193692,0.0867101532075689,0.12045802063202563,0.9041203321243604,0.9558963783457961
ENSMUSG00000000131.16,Xpo6,exportin 6,1078.2987568174553,0.03661965146467491,1.0257076946606103,0.10140664669752622,0.36111687603578196,0.7180120780371939,0.8573679034032559
ENSMUSG00000000134.18,Tfe3,transcription factor E3,643.2323505143403,-0.1749624672170276,0.8857905633019806,0.10292113010348675,-1.699966440721197,0.08913723813557078,0.2516594556505224
ENSMUSG00000000142.16,Axin2,axin 2,306.6494896552825,-0.06303765268711821,0.9572464748333717,0.15215763480112357,-0.4142917492737783,0.6786604555807761,0.8345842851511251
ENSMUSG00000000148.18,Brat1,BRCA1-associated ATM activator 1,318.5410845545803,0.21563543003437663,1.1612152550038635,0.11019829516587878,1.9567946102050482,0.050371621021121686,0.17189739627779116
ENSMUSG00000000149.11,Gna12,"guanine nucleotide binding protein, alpha 12",3741.3883535253653,0.13067721261746484,1.0948074920757755,0.05899115858879484,2.215199967987856,0.026746342088267774,0.11174952163532793
ENSMUSG00000000154.17,Slc22a18,"solute carrier family 22 (organic cation transporter), member 18",1770.8493055648225,0.13673085380498848,1.0994110263403387,0.08967840094706037,1.5246798823465249,0.12733896194854807,0.3156061308014876
ENSMUSG00000000157.17,Itgb2l,integrin beta 2-like,0.7607095000821754,-0.249178237241114,0.8413755284263107,1.4670521400559222,-0.1698496123195837,0.8651284087523494,NA
ENSMUSG00000000159.17,Igsf5,"immunoglobulin superfamily, member 5",542.0887277675246,-0.16174998661593726,0.893940065236515,0.09786237172304389,-1.6528312544243151,0.09836521129126527,0.26829896258535185
ENSMUSG00000000167.15,Pih1d2,PIH1 domain containing 2,8.070655587102454,0.11654122466875633,1.0841326011258812,0.37416127696985085,0.31147323852582154,0.7554408843226019,0.8806886980479381
ENSMUSG00000000168.11,Dlat,dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex),1612.0974535696394,0.10023435519150545,1.071947578388825,0.07354891777876672,1.362825697762241,0.17293745017464998,0.38302098830405185
ENSMUSG00000000171.6,Sdhd,"succinate dehydrogenase complex, subunit D, integral membrane protein",7298.253968022725,0.15051373830317533,1.1099646559606313,0.06491986274720885,2.3184543517792093,0.020424641092627014,0.09282664649951511
ENSMUSG00000000182.10,Fgf23,fibroblast growth factor 23,0.29340435701703604,1.9266525159577332,3.8017206213923744,3.0880479145888255,0.6239062894250031,0.5326891295952614,NA
ENSMUSG00000000184.13,Ccnd2,cyclin D2,386.6288545641131,0.005976883348331611,1.0041514533483982,0.13651448376081726,0.04378204556524215,0.9650781389228845,0.9845029487707215
ENSMUSG00000000194.14,Gpr107,G protein-coupled receptor 107,859.1036217610292,0.04549271588629237,1.0320355846888993,0.08917923146929001,0.5101267989953284,0.609962631350975,0.7884547982338205
ENSMUSG00000000197.9,Nalcn,"sodium leak channel, non-selective",1.2423589095304763,0.08692479092864865,1.0621038165650678,1.0942943262439748,0.07943456238780554,0.9366869786752926,NA
ENSMUSG00000000204.17,Slfn4,schlafen 4,21.978225672454872,0.3872960158270346,1.3079396873884703,0.4939470164021272,0.7840841283910763,0.432990747770428,0.6604204923342748
ENSMUSG00000000216.9,Scnn1g,"sodium channel, nonvoltage-gated 1 gamma",0.12954102685355814,-0.6683670019565257,0.6292185017800728,3.1165373334554896,-0.2144582048742755,0.8301897563841562,NA
ENSMUSG00000000223.14,Drp2,dystrophin related protein 2,1.089174011973503,-0.14568335957465098,0.903951102738718,1.224799584314393,-0.11894465138653705,0.9053192061471691,NA
ENSMUSG00000000244.18,Tspan32,tetraspanin 32,10.290268935825141,-0.10425827825296521,0.9302830990087888,0.4097092943626147,-0.25446891170765346,0.799133318614567,0.9041383663302983
ENSMUSG00000000247.12,Lhx2,LIM homeobox protein 2,70.08987358442651,-0.04657169866585779,0.9682344296612627,0.1534269964016382,-0.30354305147148486,0.7614760437343968,0.8844265438032358
ENSMUSG00000000253.14,Gmpr,guanosine monophosphate reductase,11.775226966525079,-0.5014323654719655,0.706405085620773,0.35884086174104823,-1.3973669638376247,0.16230324826378564,0.36859288364974063
ENSMUSG00000000266.12,Mid2,midline 2,257.5560823500958,0.3505046046469635,1.2750065023558432,0.14024180653572277,2.499287575546754,0.012444328083598862,0.06494411719369089
ENSMUSG00000000275.17,Trim25,tripartite motif-containing 25,2815.017121845129,0.11765797497515176,1.0849721230538436,0.15070810687121403,0.780701034720681,0.434978351912153,0.6620391235792508
ENSMUSG00000000276.12,Dgke,"diacylglycerol kinase, epsilon",88.72111579985219,0.07942706212609502,1.056598350040915,0.13659144358325145,0.5814936868844557,0.5609077718496509,0.7544127407253083
ENSMUSG00000000278.11,Scpep1,serine carboxypeptidase 1,1372.2126355036444,-0.4689522927266175,0.7224890899530417,0.08028142170988195,-5.841355107303655,5.177790115154713e-9,3.3823626272241765e-7
ENSMUSG00000000282.13,Mnt,max binding protein,210.40059643258957,-0.13049968624032526,0.9135149939307904,0.16027697958068637,-0.814213535728812,0.4155226325137286,0.6464891465396022
ENSMUSG00000000290.14,Itgb2,integrin beta 2,305.0133789974725,-0.24395708641978006,0.8444260048624159,0.16062706252754588,-1.5187794795036107,0.12881801280968208,0.3179201150638697
ENSMUSG00000000295.14,Hddc2,HD domain containing 2,31.049144241118082,0.037026159275070934,1.0259967487752097,0.21705895877936265,0.17058111530290487,0.8645531480752856,0.9371784180552069
ENSMUSG00000000296.9,Tpd52l1,tumor protein D52-like 1,187.81066370680614,0.2953418423320062,1.2271757184719445,0.14330232594329356,2.060970332392766,0.03930587053103337,0.14683659937943197
ENSMUSG00000000301.17,Pemt,phosphatidylethanolamine N-methyltransferase,5163.213988582081,0.11722163077596544,1.084644022039657,0.0813879373056563,1.4402826101334156,0.14978745929761955,0.3519448565578846
ENSMUSG00000000303.13,Cdh1,cadherin 1,664.3412210914303,0.05729916621137295,1.0405160120200783,0.1888074831077063,0.30347931802409717,0.7615246065743813,0.8844265438032358
ENSMUSG00000000305.13,Cdh4,cadherin 4,195.29892291089195,0.5395206483860614,1.4534894988868883,0.19763889551417604,2.7298303149410343,0.006336693230260114,0.03964951770896686
ENSMUSG00000000308.15,Ckmt1,"creatine kinase, mitochondrial 1, ubiquitous",1.6990148455374576,1.052962408000341,2.0747858101716776,1.2890604618607353,0.8168448565092199,0.4140170941757756,NA
ENSMUSG00000000317.12,Bcl6b,"B cell CLL/lymphoma 6, member B",129.13214337956433,0.47925247101504254,1.3940211704514058,0.22411300631947845,2.138441132380584,0.03248095711508696,0.12771672222513325
ENSMUSG00000000318.17,Clec10a,"C-type lectin domain family 10, member A",9.96063806165118,-0.327655980678302,0.7968300825654062,0.46112406413253443,-0.7105592749636428,0.4773573871380138,0.695101442948445
ENSMUSG00000000320.11,Alox12,arachidonate 12-lipoxygenase,8.811994684743818,0.33362993346184316,1.2601801005955673,0.3783888444348745,0.8817118643128102,0.377932643431273,0.6113428749813047
ENSMUSG00000000326.14,Comt,catechol-O-methyltransferase,11457.580014851825,0.1380712220360365,1.1004329334868073,0.13797557319597922,1.0006932302424387,0.31697514129828985,0.5525917004865691
ENSMUSG00000000339.15,Rtca,RNA 3'-terminal phosphate cyclase,211.54382878665405,0.025695713589123915,1.017970471606081,0.08790499508406044,0.2923123261033348,0.7700478353141761,0.8890937221875695
ENSMUSG00000000340.11,Dbt,dihydrolipoamide branched chain transacylase E2,3191.1202650817418,0.31629413640950826,1.2451280659954669,0.10995892025193743,2.8764754663361227,0.004021434552943554,0.028132815354195314
ENSMUSG00000000346.10,Dazap2,DAZ associated protein 2,2490.7765081809875,0.02544949884784011,1.017796756480585,0.051605553574329575,0.49315426509637506,0.6219035905277065,0.7962316179073371
ENSMUSG00000000355.14,Mcts1,malignant T cell amplified sequence 1,371.9268079273615,0.2303553056047912,1.1731238295131787,0.07144220519009564,3.2243588365148392,0.0012625508582451831,0.011564367503649569
ENSMUSG00000000359.4,Rem1,rad and gem related GTP binding protein 1,20.001021553288183,-0.16205602235673167,0.8937504557988449,0.2707155076632413,-0.5986211272326613,0.5494255641082759,0.7473123210497352
ENSMUSG00000000365.10,Rnf17,ring finger protein 17,2.627702900338169,-0.17617293619440086,0.8850476673483502,0.8250151690221869,-0.2135390266862634,0.8309065521158123,NA
ENSMUSG00000000374.9,Trappc10,trafficking protein particle complex 10,1073.5086399005334,0.013198133123411043,1.009190221886753,0.09060672936647965,0.14566393926468943,0.8841866899668714,0.9467686681199555
ENSMUSG00000000378.16,Ccm2,cerebral cavernous malformation 2,475.92584725722827,0.007033056325897346,1.0048868450308868,0.05751695350297182,0.12227797019071877,0.9026788783037617,0.9554238948106218
ENSMUSG00000000384.16,Tbrg4,transforming growth factor beta regulated gene 4,815.3282883533724,-0.20190823768328708,0.869399856327704,0.09329586622373226,-2.164171317077352,0.03045120374754931,0.12218722158926557
ENSMUSG00000000385.9,Tmprss2,"transmembrane protease, serine 2",385.7828542175163,-0.16582100282230028,0.8914210888888439,0.0888950887502159,-1.8653561760676858,0.062131495815383825,0.1970283047569488
ENSMUSG00000000386.17,Mx1,MX dynamin-like GTPase 1,18.4290647559404,-0.8171871587366114,0.5675474191929687,0.45396884856568903,-1.8000952297024515,0.07184560271438872,0.2175497875352463
ENSMUSG00000000392.18,Fap,fibroblast activation protein,4.7358925863227235,0.8884051369502104,1.8511286161697038,0.5502626842816658,1.614510964176989,0.1064166405798635,0.2819235369940219
ENSMUSG00000000394.16,Gcg,glucagon,0.15823564118221006,-0.6683670019565254,0.6292185017800728,3.1165373334554896,-0.21445820487427544,0.8301897563841563,NA
ENSMUSG00000000399.11,Ndufa9,"NADH:ubiquinone oxidoreductase subunit A9",2937.171108813863,0.07875761296994292,1.056108173831065,0.07211140701803738,1.092165806031813,0.27476022916077236,0.5073399306790242
ENSMUSG00000000402.3,Egfl6,"EGF-like-domain, multiple 6",2.978063288637794,-1.4179254825321843,0.37425007680401046,0.8499070357174708,-1.6683300913437034,0.09525021757170761,0.26285912464681904
ENSMUSG00000000409.15,Lck,lymphocyte protein tyrosine kinase,21.69013426152003,0.045925429028916304,1.0323451735671665,0.2759510457432956,0.1664260010510654,0.8678217133973714,0.9391976690607882
ENSMUSG00000000416.17,Cttnbp2,cortactin binding protein 2,14.162011453100302,-0.07000130229074392,0.9526371381178601,0.6121496534764385,-0.1143532498845697,0.9089577720005116,0.9582918030157243
ENSMUSG00000000420.16,Galnt1,polypeptide N-acetylgalactosaminyltransferase 1,1888.3404809273136,-0.22488305835456285,0.855664381119829,0.05611550584896114,-4.0075030056728265,6.136408091224489e-5,0.0010232989503299239
ENSMUSG00000000439.10,Mkrn2,"makorin, ring finger protein, 2",435.3241577866609,-0.04920558409790379,0.9664683654731864,0.1708833295678521,-0.28794841616405825,0.7733862249144068,0.8911980191134419
ENSMUSG00000000440.13,Pparg,peroxisome proliferator activated receptor gamma,271.844714550887,-0.2993482327591179,0.8126194310308187,0.1281213155251659,-2.336443639624659,0.019468131774622168,0.0898147656143085
ENSMUSG00000000441.18,Raf1,v-raf-leukemia viral oncogene 1,1901.6639858679216,-0.047924168467149926,0.967327173328263,0.05188191181898698,-0.9237163162829197,0.35563403477218863,0.5904534168818941
ENSMUSG00000000486.14,Septin1,septin 1,21.70471368736108,0.16200697002022132,1.1188425064303618,0.36282424972569655,0.4465163785019946,0.6552242843206266,0.8200593846628594
ENSMUSG00000000489.8,Pdgfb,"platelet derived growth factor, B polypeptide",24.906348065351345,-0.3656189142425684,0.7761358423327818,0.3330696298437132,-1.0977251645973498,0.2723245178548712,0.5043938133351841
ENSMUSG00000000530.17,Acvrl1,"activin A receptor, type II-like 1",81.11095559001856,-0.3333187449460092,0.7937085518446637,0.16142451744306974,-2.064858239787287,0.03893641537505402,0.146018311700913
ENSMUSG00000000531.6,Tamalin,trafficking regulator and scaffold protein tamalin,61.01735753945977,0.08238759175517588,1.0587688035183744,0.1912700059148871,0.4307397354911851,0.6666576230949597,0.8284796444422878
ENSMUSG00000000532.12,Acvr1b,"activin A receptor, type 1B",470.1636994945959,-0.1879262894558056,0.8778666486511857,0.08272235517854916,-2.2717715066281987,0.023100314676028435,0.10102006102596428
ENSMUSG00000000538.19,Tom1l2,target of myb1-like 2 (chicken),877.1289663379389,-0.10314124472149934,0.9310036669619836,0.07934946289690296,-1.299835448861305,0.19365737299752103,0.40931493648512574
ENSMUSG00000000544.15,Gpa33,glycoprotein A33 (transmembrane),0.5978151280644005,2.952443837554317,7.740591623013823,3.045079571509492,0.969578550648759,0.3322566087312648,NA
ENSMUSG00000000552.11,Zfp385a,zinc finger protein 385A,134.03634578697176,0.5772057995775715,1.4919568382556427,0.22420103361897462,2.5745010638912653,0.010038477781793615,0.0554265764225404
ENSMUSG00000000555.9,Itga5,integrin alpha 5 (fibronectin receptor alpha),551.7238686926762,-0.12149190413808801,0.9192365680047989,0.1906028254223592,-0.6374087260714659,0.5238586459360414,0.7288338921908951
ENSMUSG00000000561.15,Wdr77,WD repeat domain 77,773.7318502385148,-0.4864746773558314,0.7137671066433335,0.08814284769240366,-5.519162247327265,3.4061959592097776e-8,1.781646555461399e-6
ENSMUSG00000000562.6,Adora3,adenosine A3 receptor,1.2109959894628939,0.1353865369000635,1.0983870618758866,1.2539339587178988,0.10796943169039878,0.9140199404044668,NA
ENSMUSG00000000563.18,Atp5pb,ATP synthase peripheral stalk-membrane subunit b,8862.64959625632,0.037779367670075135,1.0265325453976528,0.08270186640518983,0.4568139669905243,0.6478047658663921,0.8149122260102902
ENSMUSG00000000567.6,Sox9,SRY (sex determining region Y)-box 9,122.62407550062899,0.14893479995764683,1.1087505344578212,0.23016754548512228,0.6470712438790541,0.5175858353127066,0.7236491165283612
ENSMUSG00000000568.16,Hnrnpd,heterogeneous nuclear ribonucleoprotein D,559.3596519980787,0.08088548547427651,1.0576670075228285,0.18908419861281142,0.42777495987333186,0.6688149691023971,0.8299765633119751
ENSMUSG00000000579.15,Dynlt1c,dynein light chain Tctex-type 1C,24.214340009650023,0.7489279564602007,1.6805435814419514,0.4017309945791783,1.8642523643084061,0.062286272911835985,0.19738758931827627
ENSMUSG00000000581.9,C1d,C1D nuclear receptor co-repressor,1044.979307933854,-0.38426408424552133,0.7661697204742042,0.09859882385273425,-3.897248153988657,9.729191318581416e-5,0.0014895797291719756
ENSMUSG00000000594.8,Gm2a,GM2 ganglioside activator protein,2821.887240359716,0.19015673747265843,1.1408876576091516,0.09430221679813755,2.0164609478874307,0.04375179786143126,0.15757508575528464
ENSMUSG00000000600.16,Krit1,"KRIT1, ankyrin repeat containing",582.7252118593901,0.09083799783780586,1.0649886076788233,0.09402410272053119,0.9661139559906737,0.3339871618421439,0.5695616942876441
ENSMUSG00000000605.10,Clcn4,"chloride channel, voltage-sensitive 4",2730.258423024385,-0.18710118707686005,0.8783688594494329,0.06733088953218477,-2.77883135625921,0.005455484022468655,0.035399549444315455
ENSMUSG00000000627.16,Sema4f,"sema domain, immunoglobulin domain (Ig), TM domain, and short cytoplasmic domain",0.6591127218705519,-0.6918265091726398,0.6190695869564001,1.7653118028727128,-0.3919004608969488,0.6951317624246907,NA
ENSMUSG00000000628.11,Hk2,hexokinase 2,80.01635212623236,-0.03032067378151939,0.9792026219875093,0.3154893584687049,-0.09610680350261976,0.923435747908898,0.9649158357504019
ENSMUSG00000000631.21,Myo18a,myosin XVIIIA,3049.7740600163834,0.13355995805473275,1.0969972871972238,0.13011739214089335,1.026457384806112,0.30467604093182393,0.5394685519354232
ENSMUSG00000000673.10,Haao,"3-hydroxyanthranilate 3,4-dioxygenase",6725.427411814988,0.02219187215730665,1.0155011491190045,0.09513351140146449,0.2332708194030251,0.8155511163479032,0.9128050072618064
ENSMUSG00000000682.8,Cd52,CD52 antigen,73.43246799305467,-0.3001856091295737,0.8121479031970029,0.2839828102417032,-1.0570555621802602,0.2904862303639941,0.5234236378435682
ENSMUSG00000000686.12,Abhd15,abhydrolase domain containing 15,2070.4455874348037,-0.35622948127705706,0.7812036086836847,0.054408225871649445,-6.547346022960068,5.85685555213142e-11,6.105252688314015e-9
ENSMUSG00000000690.6,Hoxb6,homeobox B6,1.1882086301209998,0.9941390646333695,1.9918914998558452,1.091810142942949,0.9105420672807552,0.36253670697405554,NA
ENSMUSG00000000693.11,Loxl3,lysyl oxidase-like 3,48.14274027517952,-0.08014173163885685,0.9459647097494779,0.1966051066248613,-0.40762792490316063,0.6835468596328143,0.8376987557977258
ENSMUSG00000000708.15,Kat2b,K(lysine) acetyltransferase 2B,3225.617041388657,0.07860763871078297,1.0559983926200995,0.07302077202361162,1.0765106493993901,0.28169894074330865,0.514754399005314
ENSMUSG00000000711.4,Rab5b,"RAB5B, member RAS oncogene family",2458.671401791878,0.06516991691907896,1.0462081522475257,0.05255217242114166,1.2400993891712306,0.21493863488826462,0.4364094564978192
ENSMUSG00000000732.10,Icosl,icos ligand,37.54477905333649,0.2796293381668391,1.21388296962513,0.27268365060582916,1.0254715951821038,0.3051407214217076,0.5400961372177575
ENSMUSG00000000738.19,Spg7,"SPG7, paraplegin matrix AAA peptidase subunit",1032.6977914938655,0.013388696526208563,1.0093235330988533,0.06371279257924356,0.2101414171974366,0.8335573008490899,0.9209670907223877
ENSMUSG00000000739.15,Sult5a1,"sulfotransferase family 5A, member 1",115.84801002878139,-0.9982179027970679,0.5006180094470964,0.32508989185181325,-3.0705904053519104,0.002136359993790852,0.01747368903101722
ENSMUSG00000000740.13,Rpl13,ribosomal protein L13,5139.896084500222,-0.023699132683427018,0.9837072001813083,0.06616193008904452,-0.35819893179554113,0.7201944465822916,0.8587877637405908
ENSMUSG00000000743.10,Chmp1a,charged multivesicular body protein 1A,1621.190578048988,-0.05827208906594959,0.9604137149879773,0.05794805839004746,-1.0055917434492987,0.3146119972385951,0.550234071324711
ENSMUSG00000000751.14,Rpa1,replication protein A1,712.6043719646785,-0.02188213379777616,0.9849469084174036,0.10709392526614102,-0.2043265642135768,0.8380983125960535,0.9234851936829443
ENSMUSG00000000753.16,Serpinf1,"serine (or cysteine) peptidase inhibitor, clade F, member 1",16347.92588319558,0.13828801350289693,1.100598306201288,0.06799573198848394,2.033774907023841,0.04197429563821625,0.15327657075540435
ENSMUSG00000000759.15,Tubgcp3,"tubulin, gamma complex associated protein 3",348.6707703353506,0.13496927021690586,1.098069424370956,0.11838760889479606,1.140062473403318,0.25426027465925893,0.4835440629591465
ENSMUSG00000000776.14,Polr3d,polymerase (RNA) III (DNA directed) polypeptide D,211.43438724456837,-0.24129527655864352,0.8459854309452907,0.12775204579457325,-1.888778180089962,0.05892155772041269,0.1904343716125678
ENSMUSG00000000782.17,Tcf7,"transcription factor 7, T cell specific",86.9111415193787,-0.35225304271403834,0.7833597768500556,0.16281790142961003,-2.163478583258399,0.03050438922289564,0.12233383705269307
ENSMUSG00000000787.13,Ddx3x,"DEAD box helicase 3, X-linked",13289.094193381405,-0.46421872235534667,0.724863513882519,0.09536587321969954,-4.867765655392268,1.1286705525662161e-6,3.6459779739820316e-5
ENSMUSG00000000791.10,Il12rb1,"interleukin 12 receptor, beta 1",20.34042358770788,0.4984167169637096,1.4126623876059978,0.25804335552546864,1.9315231579931782,0.05341838829316688,0.17880744047664923
ENSMUSG00000000792.3,Slc5a5,"solute carrier family 5 (sodium iodide symporter), member 5",0.38536070107627884,0.8087498624570663,1.7516928915543288,2.1175813971901345,0.38192149946642634,0.702519592676528,NA
ENSMUSG00000000794.10,Kcnn3,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3",4.260897573619749,-1.4670548195889983,0.3617199765550699,0.6896606372635603,-2.127212632302733,0.033402420010418175,0.1303288477072276
ENSMUSG00000000804.15,Usp32,ubiquitin specific peptidase 32,1380.9294175983682,0.07191895396989433,1.0511138591874023,0.10119201869893395,0.7107176523858793,0.4772592185715857,0.695101442948445
ENSMUSG00000000805.19,Car4,carbonic anhydrase 4,0.15755242231791824,1.2578077993372259,2.3913209925425907,3.1137113927790683,0.4039577342505722,0.6862437998510749,NA
ENSMUSG00000000811.15,Txnrd3,thioredoxin reductase 3,143.12226299409542,0.35662954856755896,1.280431033405779,0.12539329592596576,2.8440878432457732,0.004453876689598636,0.03036320945441593
ENSMUSG00000000817.11,Fasl,"Fas ligand (TNF superfamily, member 6)",4.73242651240947,-0.08992195779462489,0.9395735738224599,0.5005018891925109,-0.179663573177918,0.857416692429265,0.9337505946276259
ENSMUSG00000000823.17,Zfp512b,zinc finger protein 512B,607.7161138949149,0.11886139703106227,1.0858775286057278,0.1333224689400239,0.8915331224816498,0.3726432302916146,0.6068088319525674
ENSMUSG00000000826.17,Dnajc5,DnaJ heat shock protein family (Hsp40) member C5,2020.7989852888675,-0.11263080720452652,0.9248999342987267,0.05132724264753626,-2.1943669948912183,0.028209036678307164,0.11578230133978182
ENSMUSG00000000827.19,Tpd52l2,tumor protein D52-like 2,811.6937293762923,-0.08087915525902377,0.9454813099659791,0.07760216213376568,-1.0422281162683253,0.29730593048894355,0.5303447396656856
ENSMUSG00000000838.18,Fmr1,FMRP translational regulator 1,936.3914682004499,0.041995028460044215,1.0295365356358162,0.05788643152899648,0.7254727463897659,0.4681620585852551,0.687554550068553
ENSMUSG00000000861.16,Bcl11a,B cell CLL/lymphoma 11A (zinc finger protein),9.483995284789552,0.16146710205669768,1.1184239049889393,0.44522477626626183,0.3626642331336341,0.7168557210311319,0.8568224272355515
ENSMUSG00000000869.13,Il4,interleukin 4,0.3418260287363688,-0.17353774790457704,0.886665749138908,2.174976129517494,-0.07978834597282472,0.9364055933386338,NA
ENSMUSG00000000876.12,Pxmp4,peroxisomal membrane protein 4,4533.008119490125,0.05722230324331866,1.0404605775614588,0.10328112811499984,0.5540441345644838,0.5795486415139199,0.7675442361661196
ENSMUSG00000000881.13,Dlg3,discs large MAGUK scaffold protein 3,400.5435450403418,0.05255681852238178,1.0371013004873342,0.0922354850294297,0.5698112662996504,0.5688057133506101,0.7596135176110547
ENSMUSG00000000884.18,Gnb1l,"guanine nucleotide binding protein (G protein), beta polypeptide 1-like",33.71338964367496,-0.0827483862384786,0.9442570882965231,0.3180749639181439,-0.2601537235724525,0.7947451987158746,0.9023065934983646
ENSMUSG00000000889.9,Dbh,dopamine beta hydroxylase,0.14945378201610016,1.0147555259565015,2.0205604668686115,3.1165373334554896,0.3256035199910094,0.7447243486472325,NA
ENSMUSG00000000901.18,Mmp11,matrix metallopeptidase 11,11.948510521796225,0.047763092337126244,1.033660982898777,0.4145487856060618,0.1152170600796661,0.9082730767401841,0.9582680315768292
ENSMUSG00000000902.14,Smarcb1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1",384.13477498345395,-0.4976956107095255,0.7082371318738836,0.1198419941046052,-4.152931653282632,3.282427988564012e-5,6.12247799186724e-4
ENSMUSG00000000903.4,Vpreb3,pre-B lymphocyte gene 3,2.155271269527831,-0.29616406378878096,0.8144149422494629,0.8233229866117355,-0.35971795832835973,0.7190580610136663,NA
ENSMUSG00000000915.16,Hip1r,huntingtin interacting protein 1 related,1377.2195710493443,0.25000746502241084,1.189213268403461,0.12561492180699962,1.9902688424750483,0.046561328324481316,0.1635324531952561
ENSMUSG00000000916.16,Nsun5,"NOL1/NOP2/Sun domain family, member 5",239.99145628600604,-0.06965497605024312,0.9528658509312363,0.10492044512158025,-0.6638837260891143,0.5067647328151275,0.7167789615353602
ENSMUSG00000000934.10,Top1mt,"DNA topoisomerase 1, mitochondrial",431.80612487409917,-0.08782695080921309,0.940938965017776,0.07316971488958714,-1.2003183412938492,0.23001572917736834,0.45440472949582794
ENSMUSG00000000942.11,Hoxa4,homeobox A4,4.401695840513183,-0.8534028942743509,0.5534777036898508,0.5730816094051315,-1.489147235347855,0.1364486016775421,0.33047442931198234
ENSMUSG00000000957.12,Mmp14,matrix metallopeptidase 14 (membrane-inserted),1786.7314879084247,-0.09154152014892532,0.9385194049646352,0.09694517354596013,-0.9442607280034108,0.3450364291541075,0.5798474086104587
ENSMUSG00000000958.11,Slc7a7,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 7",68.65978062713624,0.073149499862016,1.0520107886027352,0.20591412338607923,0.35524275197415256,0.7224077392108925,0.8600582583923264
ENSMUSG00000000959.8,Oxa1l,oxidase assembly 1-like,989.2851191615513,-0.02324453591702484,0.9840172175878753,0.08677273426721806,-0.2678783388966736,0.7887929675961568,0.8993622711758833
ENSMUSG00000000976.14,Heatr6,HEAT repeat containing 6,452.4148045194343,0.0783885547739296,1.0558380436113215,0.1013947251085226,0.7731028876505209,0.4394614922813355,0.6658349758426365
ENSMUSG00000000982.6,Ccl3,chemokine (C-C motif) ligand 3,2.07996263803754,-0.1197185793870091,0.9203671653692381,0.9927590487197473,-0.1205917785805096,0.9040143810597565,NA
